# BUSCO version is: 5.8.2 
# The lineage dataset is: metazoa_odb10 (Creation date: 2024-01-08, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
529852at33208	Complete	Aip_004355-T1	186.7	146	https://v10-1.orthodb.org/?query=529852at33208	Signal peptidase complex subunit 2
530431at33208	Complete	Aip_003794-T1	482.7	377	https://v10-1.orthodb.org/?query=530431at33208	Helicase, C-terminal
532406at33208	Duplicated	Aip_012256-T1	302.8	191	https://v10-1.orthodb.org/?query=532406at33208	Ribosome assembly factor mrt4
532406at33208	Duplicated	Aip_012256-T2	285.3	182	https://v10-1.orthodb.org/?query=532406at33208	Ribosome assembly factor mrt4
532693at33208	Complete	Aip_010526-T1	266.8	248	https://v10-1.orthodb.org/?query=532693at33208	tRNA (guanine(37)-N1)-methyltransferase
532728at33208	Complete	Aip_019706-T1	161.8	128	https://v10-1.orthodb.org/?query=532728at33208	Chromosome 1 open reading frame 123
532930at33208	Complete	Aip_008846-T1	226.1	185	https://v10-1.orthodb.org/?query=532930at33208	Golgi SNAP receptor complex member 2
533666at33208	Complete	Aip_026084-T1	100.3	152	https://v10-1.orthodb.org/?query=533666at33208	Mitochondrial ribosomal protein L44
533690at33208	Complete	Aip_001332-T1	262.6	183	https://v10-1.orthodb.org/?query=533690at33208	ribosome production factor 1
534172at33208	Complete	Aip_015679-T1	256.7	210	https://v10-1.orthodb.org/?query=534172at33208	Ribosomal protein L4/L1e
534206at33208	Complete	Aip_007669-T1	117.5	140	https://v10-1.orthodb.org/?query=534206at33208	Zinc finger, C2H2, LYAR-type
534312at33208	Complete	Aip_010740-T1	250.3	134	https://v10-1.orthodb.org/?query=534312at33208	Ubiquitin-fold modifier-conjugating enzyme 1
534757at33208	Complete	Aip_014695-T1	199.3	196	https://v10-1.orthodb.org/?query=534757at33208	Rab-GTPase-TBC domain
534808at33208	Complete	Aip_026206-T1	292.3	212	https://v10-1.orthodb.org/?query=534808at33208	Short-chain dehydrogenase/reductase, conserved site
535268at33208	Complete	Aip_000768-T1	287.0	177	https://v10-1.orthodb.org/?query=535268at33208	Mak16 protein
535367at33208	Complete	Aip_002699-T1	219.6	184	https://v10-1.orthodb.org/?query=535367at33208	JmjC domain
535524at33208	Complete	Aip_014853-T1	270.0	161	https://v10-1.orthodb.org/?query=535524at33208	UPF0113, PUA domain
535650at33208	Complete	Aip_020333-T1	268.4	166	https://v10-1.orthodb.org/?query=535650at33208	Ribosomal protein L15
535664at33208	Complete	Aip_001441-T1	130.7	102	https://v10-1.orthodb.org/?query=535664at33208	NADH dehydrogenase 
535782at33208	Complete	Aip_013062-T1	209.6	165	https://v10-1.orthodb.org/?query=535782at33208	NUDIX hydrolase domain
535806at33208	Complete	Aip_010529-T1	165.2	134	https://v10-1.orthodb.org/?query=535806at33208	CDP-alcohol phosphatidyltransferase
536251at33208	Complete	Aip_015176-T1	160.1	129	https://v10-1.orthodb.org/?query=536251at33208	Phosphomevalonate kinase
537470at33208	Complete	Aip_001241-T1	252.6	154	https://v10-1.orthodb.org/?query=537470at33208	V-ATPase proteolipid subunit
537548at33208	Complete	Aip_008161-T1	262.3	180	https://v10-1.orthodb.org/?query=537548at33208	ERCC1/RAD10/SWI10 family
537718at33208	Complete	Aip_001917-T1	213.1	215	https://v10-1.orthodb.org/?query=537718at33208	WD40 repeat
537923at33208	Complete	Aip_000326-T1	266.7	157	https://v10-1.orthodb.org/?query=537923at33208	GNAT domain
538442at33208	Complete	Aip_002299-T1	152.6	126	https://v10-1.orthodb.org/?query=538442at33208	Glucosamine-phosphate N-acetyltransferase 1
539043at33208	Complete	Aip_026212-T1	237.7	149	https://v10-1.orthodb.org/?query=539043at33208	Adenylate kinase isoenzyme 6
539215at33208	Complete	Aip_012713-T1	196.9	155	https://v10-1.orthodb.org/?query=539215at33208	Zinc finger, C4H2-type
539234at33208	Complete	Aip_001538-T1	221.7	130	https://v10-1.orthodb.org/?query=539234at33208	GNAT domain
539360at33208	Complete	Aip_018909-T1	190.5	164	https://v10-1.orthodb.org/?query=539360at33208	TP53-regulating kinase
539600at33208	Duplicated	Aip_009684-T2	215.6	147	https://v10-1.orthodb.org/?query=539600at33208	Exosome complex component CSL4, C-terminal
539600at33208	Duplicated	Aip_009684-T1	199.8	122	https://v10-1.orthodb.org/?query=539600at33208	Exosome complex component CSL4, C-terminal
540193at33208	Complete	Aip_005834-T1	176.6	156	https://v10-1.orthodb.org/?query=540193at33208	Bud13
541231at33208	Complete	Aip_000902-T1	154.4	155	https://v10-1.orthodb.org/?query=541231at33208	FAM192A/Fyv6, N-terminal
541260at33208	Complete	Aip_005038-T1	109.1	83	https://v10-1.orthodb.org/?query=541260at33208	Frataxin/CyaY
541421at33208	Complete	Aip_016373-T1	244.7	162	https://v10-1.orthodb.org/?query=541421at33208	Mediator complex, subunit Med7
543124at33208	Complete	Aip_006348-T1	312.2	237	https://v10-1.orthodb.org/?query=543124at33208	Solute carrier family 35 member C2
543269at33208	Complete	Aip_003460-T1	154.6	157	https://v10-1.orthodb.org/?query=543269at33208	NUDIX hydrolase
544546at33208	Complete	Aip_010530-T1	111.1	130	https://v10-1.orthodb.org/?query=544546at33208	NADH:ubiquinone oxidoreductase intermediate-associated protein 30
544849at33208	Complete	Aip_003850-T1	147.8	130	https://v10-1.orthodb.org/?query=544849at33208	WW domain
544919at33208	Complete	Aip_007729-T1	205.6	328	https://v10-1.orthodb.org/?query=544919at33208	beclin 1-associated autophagy-related key regulator
545063at33208	Complete	Aip_000788-T1	153.8	196	https://v10-1.orthodb.org/?query=545063at33208	Peroxisome assembly protein 12
545389at33208	Complete	Aip_013120-T1	266.2	167	https://v10-1.orthodb.org/?query=545389at33208	RNA polymerase II subunit A
545641at33208	Complete	Aip_016368-T1	217.7	122	https://v10-1.orthodb.org/?query=545641at33208	Retinal rod rhodopsin-sensitive cGMP 3', 5'-cyclic phosphodiesterase, delta subunit
545744at33208	Complete	Aip_011945-T1	109.3	89	https://v10-1.orthodb.org/?query=545744at33208	COX assembly mitochondrial protein
545889at33208	Complete	Aip_006073-T1	174.6	134	https://v10-1.orthodb.org/?query=545889at33208	protein TEX261
546305at33208	Complete	Aip_004049-T1	100.2	109	https://v10-1.orthodb.org/?query=546305at33208	Ribosomal protein L18
546751at33208	Complete	Aip_006496-T1	248.5	157	https://v10-1.orthodb.org/?query=546751at33208	coiled-coil domain-containing protein 130
547099at33208	Complete	Aip_015218-T1	233.7	156	https://v10-1.orthodb.org/?query=547099at33208	Zinc finger, CCHC-type
547341at33208	Complete	Aip_007189-T1	222.2	189	https://v10-1.orthodb.org/?query=547341at33208	Ribosomal protein S24/S35, mitochondrial, conserved domain
547766at33208	Complete	Aip_001264-T1	255.6	160	https://v10-1.orthodb.org/?query=547766at33208	Cytochrome c heme lyase
548327at33208	Complete	Aip_013138-T1	185.1	136	https://v10-1.orthodb.org/?query=548327at33208	Ribosome biogenesis protein
548444at33208	Complete	Aip_001647-T1	300.6	242	https://v10-1.orthodb.org/?query=548444at33208	Etoposide-induced 2.4
548732at33208	Complete	Aip_012239-T1	198.5	134	https://v10-1.orthodb.org/?query=548732at33208	Prefoldin alpha-like
549156at33208	Complete	Aip_003865-T1	240.6	138	https://v10-1.orthodb.org/?query=549156at33208	Peptidyl-prolyl cis-trans isomerase
549988at33208	Complete	Aip_017723-T1	128.8	165	https://v10-1.orthodb.org/?query=549988at33208	Ribosome recycling factor
551166at33208	Complete	Aip_002367-T1	149.8	100	https://v10-1.orthodb.org/?query=551166at33208	thioredoxin-like protein 4A
551620at33208	Complete	Aip_030297-T1	109.6	177	https://v10-1.orthodb.org/?query=551620at33208	Snf7 family
551632at33208	Complete	Aip_000839-T1	245.9	181	https://v10-1.orthodb.org/?query=551632at33208	Translin
551831at33208	Complete	Aip_006342-T1	288.0	205	https://v10-1.orthodb.org/?query=551831at33208	mRNA cap guanine-N7 methyltransferase
552201at33208	Complete	Aip_014441-T1	329.3	179	https://v10-1.orthodb.org/?query=552201at33208	Ubiquitin-conjugating enzyme E2
552359at33208	Complete	Aip_000872-T1	165.5	115	https://v10-1.orthodb.org/?query=552359at33208	Trafficking protein particle complex subunit
552764at33208	Complete	Aip_013873-T1	323.0	173	https://v10-1.orthodb.org/?query=552764at33208	Small GTPase
552949at33208	Complete	Aip_002204-T1	95.3	145	https://v10-1.orthodb.org/?query=552949at33208	FYVE zinc finger
553411at33208	Complete	Aip_023045-T1	178.5	159	https://v10-1.orthodb.org/?query=553411at33208	corepressor interacting with RBPJ 1
553585at33208	Duplicated	Aip_025871-T2	293.2	206	https://v10-1.orthodb.org/?query=553585at33208	Leucine-rich repeat
553585at33208	Duplicated	Aip_025871-T1	260.0	182	https://v10-1.orthodb.org/?query=553585at33208	Leucine-rich repeat
554010at33208	Complete	Aip_009022-T1	294.0	197	https://v10-1.orthodb.org/?query=554010at33208	Winged helix-like DNA-binding domain superfamily
554815at33208	Complete	Aip_022310-T1	282.6	187	https://v10-1.orthodb.org/?query=554815at33208	Longin domain
555162at33208	Complete	Aip_027110-T1	288.1	150	https://v10-1.orthodb.org/?query=555162at33208	Translation initiation factor IF2/IF5
555390at33208	Complete	Aip_003354-T1	232.8	130	https://v10-1.orthodb.org/?query=555390at33208	Ribosomal protein L11, C-terminal
555538at33208	Complete	Aip_000980-T2	142.1	124	https://v10-1.orthodb.org/?query=555538at33208	Ribonuclease P/MRP, subunit p29
556039at33208	Missing
556189at33208	Complete	Aip_009626-T1	170.5	165	https://v10-1.orthodb.org/?query=556189at33208	rRNA-processing protein Fcf1/Utp23
556337at33208	Complete	Aip_000334-T1	218.6	125	https://v10-1.orthodb.org/?query=556337at33208	Ribosomal protein S13/S15, N-terminal
556445at33208	Complete	Aip_000646-T1	81.9	92	https://v10-1.orthodb.org/?query=556445at33208	28S ribosomal protein S24, mitochondrial
556461at33208	Complete	Aip_006877-T1	89.7	93	https://v10-1.orthodb.org/?query=556461at33208	Transmembrane protein 242
556510at33208	Complete	Aip_013470-T1	190.0	128	https://v10-1.orthodb.org/?query=556510at33208	GINS complex, subunit Psf1
556587at33208	Complete	Aip_006489-T1	130.3	124	https://v10-1.orthodb.org/?query=556587at33208	protein Simiate
556750at33208	Complete	Aip_021372-T1	110.8	132	https://v10-1.orthodb.org/?query=556750at33208	Translocase of inner mitochondrial membrane domain containing 1
556925at33208	Missing
557292at33208	Complete	Aip_014325-T1	223.4	184	https://v10-1.orthodb.org/?query=557292at33208	6-phosphogluconolactonase
557596at33208	Complete	Aip_015423-T1	319.4	178	https://v10-1.orthodb.org/?query=557596at33208	Ribosomal protein
557694at33208	Complete	Aip_028679-T1	73.2	197	https://v10-1.orthodb.org/?query=557694at33208	transcription termination factor 3, mitochondrial
557834at33208	Complete	Aip_003155-T1	386.5	302	https://v10-1.orthodb.org/?query=557834at33208	Zinc finger, RING-type
557962at33208	Complete	Aip_012992-T1	309.1	232	https://v10-1.orthodb.org/?query=557962at33208	NUDIX hydrolase domain
558368at33208	Complete	Aip_011040-T1	240.4	179	https://v10-1.orthodb.org/?query=558368at33208	uncharacterized protein C6orf106 homolog
558385at33208	Complete	Aip_024242-T1	244.8	194	https://v10-1.orthodb.org/?query=558385at33208	Protein of unknown function with TPD sequence-motif
558552at33208	Complete	Aip_003246-T1	232.4	125	https://v10-1.orthodb.org/?query=558552at33208	protein BUD31 homolog
558791at33208	Complete	Aip_003648-T1	236.9	127	https://v10-1.orthodb.org/?query=558791at33208	GNAT domain
558897at33208	Complete	Aip_006416-T1	184.0	149	https://v10-1.orthodb.org/?query=558897at33208	Dual specificity phosphatase, catalytic domain
558933at33208	Complete	Aip_003022-T1	245.4	179	https://v10-1.orthodb.org/?query=558933at33208	mRNA splicing factor SYF2
559146at33208	Complete	Aip_004989-T1	94.2	91	https://v10-1.orthodb.org/?query=559146at33208	Ribonuclease H2, subunit C
559501at33208	Complete	Aip_003149-T1	281.6	195	https://v10-1.orthodb.org/?query=559501at33208	Malectin domain
559576at33208	Complete	Aip_008808-T1	285.5	265	https://v10-1.orthodb.org/?query=559576at33208	Domain of unknown function DUF1308
559732at33208	Complete	Aip_006079-T1	51.5	78	https://v10-1.orthodb.org/?query=559732at33208	NADH dehydrogenase 
559883at33208	Complete	Aip_000463-T1	236.3	160	https://v10-1.orthodb.org/?query=559883at33208	DNA replication complex GINS protein PSF2
560453at33208	Complete	Aip_014250-T1	256.6	150	https://v10-1.orthodb.org/?query=560453at33208	Ribosomal protein L22/L17
560566at33208	Complete	Aip_001801-T1	113.5	156	https://v10-1.orthodb.org/?query=560566at33208	Negative elongation factor E
560584at33208	Complete	Aip_030869-T1	124.2	87	https://v10-1.orthodb.org/?query=560584at33208	RNA-binding domain superfamily
560694at33208	Complete	Aip_000667-T1	298.6	205	https://v10-1.orthodb.org/?query=560694at33208	Nitric oxide synthase-interacting protein
561054at33208	Complete	Aip_002508-T1	157.8	139	https://v10-1.orthodb.org/?query=561054at33208	thymidylate kinase
561248at33208	Complete	Aip_002832-T1	157.0	173	https://v10-1.orthodb.org/?query=561248at33208	Histone acetyltransferases subunit 3
561417at33208	Complete	Aip_002553-T1	192.5	125	https://v10-1.orthodb.org/?query=561417at33208	RNA polymerase, Rpb8
561688at33208	Complete	Aip_012220-T1	216.2	166	https://v10-1.orthodb.org/?query=561688at33208	Meiotic nuclear division protein 1 homolog
561878at33208	Complete	Aip_002165-T1	214.3	198	https://v10-1.orthodb.org/?query=561878at33208	Cyclin, C-terminal domain 2
561943at33208	Complete	Aip_014653-T1	332.5	245	https://v10-1.orthodb.org/?query=561943at33208	growth hormone-inducible transmembrane protein
562780at33208	Complete	Aip_023455-T1	234.9	160	https://v10-1.orthodb.org/?query=562780at33208	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
563084at33208	Complete	Aip_010321-T1	68.2	80	https://v10-1.orthodb.org/?query=563084at33208	Ribosomal protein S14
563358at33208	Complete	Aip_005168-T1	160.4	109	https://v10-1.orthodb.org/?query=563358at33208	TM2 domain
563359at33208	Complete	Aip_015840-T1	131.0	166	https://v10-1.orthodb.org/?query=563359at33208	RWD domain
563426at33208	Complete	Aip_002539-T1	292.8	245	https://v10-1.orthodb.org/?query=563426at33208	RNA recognition motif domain
563679at33208	Complete	Aip_004469-T1	140.3	103	https://v10-1.orthodb.org/?query=563679at33208	Ribosomal protein S10 domain
563832at33208	Complete	Aip_018388-T1	114.5	134	https://v10-1.orthodb.org/?query=563832at33208	Mitochondrial import inner membrane translocase subunit Tim29
564234at33208	Complete	Aip_009691-T1	206.2	147	https://v10-1.orthodb.org/?query=564234at33208	B9 domain
564286at33208	Complete	Aip_003426-T1	217.9	118	https://v10-1.orthodb.org/?query=564286at33208	RNA-binding motif protein, X-linked 2
565053at33208	Complete	Aip_008266-T1	166.5	159	https://v10-1.orthodb.org/?query=565053at33208	Formyl transferase, C-terminal
566026at33208	Complete	Aip_018954-T1	202.0	178	https://v10-1.orthodb.org/?query=566026at33208	Mediator of RNA polymerase II transcription subunit 8
566116at33208	Complete	Aip_023044-T1	343.4	215	https://v10-1.orthodb.org/?query=566116at33208	ribosome maturation protein SBDS
566262at33208	Complete	Aip_002522-T1	131.6	102	https://v10-1.orthodb.org/?query=566262at33208	Prefoldin beta-like
566447at33208	Complete	Aip_014316-T1	165.8	145	https://v10-1.orthodb.org/?query=566447at33208	THO complex subunit 7 homolog
566527at33208	Complete	Aip_007658-T1	243.8	186	https://v10-1.orthodb.org/?query=566527at33208	Exoribonuclease, phosphorolytic domain 1
566916at33208	Complete	Aip_005815-T1	51.4	85	https://v10-1.orthodb.org/?query=566916at33208	NADH dehydrogenase 
567650at33208	Complete	Aip_014542-T1	133.1	169	https://v10-1.orthodb.org/?query=567650at33208	Leucine-rich repeat
567750at33208	Complete	Aip_002645-T1	158.1	105	https://v10-1.orthodb.org/?query=567750at33208	Trafficking protein particle complex subunit 2
567809at33208	Complete	Aip_019107-T1	196.8	117	https://v10-1.orthodb.org/?query=567809at33208	Ribosomal protein S5 domain 2-type fold
568022at33208	Complete	Aip_005682-T1	210.8	152	https://v10-1.orthodb.org/?query=568022at33208	Ribosomal protein L6, alpha-beta domain
568170at33208	Complete	Aip_019084-T1	176.2	166	https://v10-1.orthodb.org/?query=568170at33208	Transcription factor TFIID, subunit 8, C-terminal
568839at33208	Complete	Aip_001023-T1	165.6	196	https://v10-1.orthodb.org/?query=568839at33208	Protein FRG1
568949at33208	Complete	Aip_006288-T1	243.6	161	https://v10-1.orthodb.org/?query=568949at33208	Synaptobrevin
569294at33208	Duplicated	Aip_012558-T1	152.5	121	https://v10-1.orthodb.org/?query=569294at33208	SAP30-binding protein
569294at33208	Duplicated	Aip_008142-T1	149.4	121	https://v10-1.orthodb.org/?query=569294at33208	SAP30-binding protein
569303at33208	Complete	Aip_015203-T1	299.5	235	https://v10-1.orthodb.org/?query=569303at33208	syntaxin-18
569812at33208	Complete	Aip_023086-T1	275.9	190	https://v10-1.orthodb.org/?query=569812at33208	protein FRA10AC1
569878at33208	Complete	Aip_009995-T1	232.6	187	https://v10-1.orthodb.org/?query=569878at33208	Nuclear transcription factor Y subunit gamma
570262at33208	Complete	Aip_004701-T1	263.5	175	https://v10-1.orthodb.org/?query=570262at33208	Proteasome subunit beta
570646at33208	Complete	Aip_002327-T1	206.2	147	https://v10-1.orthodb.org/?query=570646at33208	SUI1 domain
570717at33208	Complete	Aip_003994-T1	259.8	170	https://v10-1.orthodb.org/?query=570717at33208	coiled-coil domain-containing protein 25
571149at33208	Duplicated	Aip_008636-T1	92.3	94	https://v10-1.orthodb.org/?query=571149at33208	Ribonuclease P/MRP protein subunit
571149at33208	Duplicated	Aip_027999-T1	90.8	94	https://v10-1.orthodb.org/?query=571149at33208	Ribonuclease P/MRP protein subunit
571944at33208	Duplicated	Aip_018879-T2	207.4	201	https://v10-1.orthodb.org/?query=571944at33208	Gemin2/Brr1
571944at33208	Duplicated	Aip_018879-T1	191.5	187	https://v10-1.orthodb.org/?query=571944at33208	Gemin2/Brr1
572074at33208	Complete	Aip_002835-T1	172.0	191	https://v10-1.orthodb.org/?query=572074at33208	GYF domain
572434at33208	Complete	Aip_017278-T1	250.8	187	https://v10-1.orthodb.org/?query=572434at33208	Vta1, C-terminal
572463at33208	Complete	Aip_007083-T1	285.1	213	https://v10-1.orthodb.org/?query=572463at33208	Eukaryotic translation initiation factor 2B subunit alpha
572754at33208	Complete	Aip_016114-T1	168.3	118	https://v10-1.orthodb.org/?query=572754at33208	Ribosomal protein L7Ae/L30e/S12e/Gadd45
572845at33208	Complete	Aip_016074-T1	255.7	159	https://v10-1.orthodb.org/?query=572845at33208	Inosine triphosphate pyrophosphatase
573203at33208	Complete	Aip_018372-T1	281.0	307	https://v10-1.orthodb.org/?query=573203at33208	Cytoplasmic tRNA 2-thiolation protein 2
573237at33208	Complete	Aip_000545-T1	260.9	234	https://v10-1.orthodb.org/?query=573237at33208	SUMO-activating enzyme subunit 1
573313at33208	Complete	Aip_013685-T1	259.8	258	https://v10-1.orthodb.org/?query=573313at33208	Ankyrin repeat
574311at33208	Complete	Aip_020908-T1	64.7	74	https://v10-1.orthodb.org/?query=574311at33208	RNAse P, Rpr2/Rpp21 subunit
575360at33208	Complete	Aip_022951-T1	163.7	118	https://v10-1.orthodb.org/?query=575360at33208	Polysaccharide biosynthesis domain
576633at33208	Complete	Aip_007099-T1	279.9	168	https://v10-1.orthodb.org/?query=576633at33208	charged multivesicular body protein 2a
576938at33208	Complete	Aip_009203-T1	99.7	100	https://v10-1.orthodb.org/?query=576938at33208	Ribosomal protein L25/L23
576997at33208	Complete	Aip_005664-T1	197.2	146	https://v10-1.orthodb.org/?query=576997at33208	Translocon-associated protein subunit beta
577068at33208	Complete	Aip_004357-T1	223.2	182	https://v10-1.orthodb.org/?query=577068at33208	Chromosome 9 open reading frame 78
577339at33208	Complete	Aip_023051-T1	89.3	85	https://v10-1.orthodb.org/?query=577339at33208	Selenoprotein F/M domain
577929at33208	Fragmented	Aip_011392-T1	45.4	68	https://v10-1.orthodb.org/?query=577929at33208	NADH dehydrogenase 
578354at33208	Complete	Aip_017879-T1	227.6	128	https://v10-1.orthodb.org/?query=578354at33208	Ribosomal protein L18e/L15P
578582at33208	Missing
578684at33208	Complete	Aip_000876-T1	223.0	207	https://v10-1.orthodb.org/?query=578684at33208	Sas10/Utp3/C1D
578726at33208	Complete	Aip_026211-T1	159.4	137	https://v10-1.orthodb.org/?query=578726at33208	snurportin-1
578734at33208	Complete	Aip_020856-T1	194.2	193	https://v10-1.orthodb.org/?query=578734at33208	Leucine-rich repeat
578959at33208	Complete	Aip_015059-T1	174.4	116	https://v10-1.orthodb.org/?query=578959at33208	Mediator of RNA polymerase II transcription subunit 10
579029at33208	Complete	Aip_016109-T1	123.1	139	https://v10-1.orthodb.org/?query=579029at33208	Ribosome biogenesis protein Nop16
580062at33208	Duplicated	Aip_016104-T1	175.9	156	https://v10-1.orthodb.org/?query=580062at33208	DNA replication complex GINS protein SLD5
580062at33208	Duplicated	Aip_007286-T1	173.5	155	https://v10-1.orthodb.org/?query=580062at33208	DNA replication complex GINS protein SLD5
580288at33208	Complete	Aip_013632-T1	220.6	117	https://v10-1.orthodb.org/?query=580288at33208	Ribosomal protein S8
580851at33208	Duplicated	Aip_000474-T1	89.3	104	https://v10-1.orthodb.org/?query=580851at33208	M-phase phosphoprotein 6
580851at33208	Duplicated	Aip_000474-T2	76.1	98	https://v10-1.orthodb.org/?query=580851at33208	M-phase phosphoprotein 6
580896at33208	Complete	Aip_005160-T1	249.4	231	https://v10-1.orthodb.org/?query=580896at33208	protein SMG9
581006at33208	Complete	Aip_016862-T1	134.8	124	https://v10-1.orthodb.org/?query=581006at33208	Ribosomal protein L24
581475at33208	Complete	Aip_025634-T1	138.9	135	https://v10-1.orthodb.org/?query=581475at33208	Ribosomal protein/NADH dehydrogenase domain
581543at33208	Duplicated	Aip_012606-T1	149.3	159	https://v10-1.orthodb.org/?query=581543at33208	COMM domain
581543at33208	Duplicated	Aip_016301-T1	149.3	159	https://v10-1.orthodb.org/?query=581543at33208	COMM domain
581543at33208	Duplicated	Aip_021846-T1	149.3	159	https://v10-1.orthodb.org/?query=581543at33208	COMM domain
581547at33208	Complete	Aip_009420-T1	248.6	153	https://v10-1.orthodb.org/?query=581547at33208	Actin-related protein 2/3 complex subunit 3
581621at33208	Complete	Aip_020761-T1	307.1	162	https://v10-1.orthodb.org/?query=581621at33208	Ribosomal protein L13
581717at33208	Complete	Aip_003837-T1	207.7	214	https://v10-1.orthodb.org/?query=581717at33208	WD40/YVTN repeat-like-containing domain superfamily
581779at33208	Complete	Aip_012185-T1	150.9	287	https://v10-1.orthodb.org/?query=581779at33208	Las1
582265at33208	Complete	Aip_003041-T1	199.4	160	https://v10-1.orthodb.org/?query=582265at33208	TIP41-like protein
582341at33208	Complete	Aip_002723-T1	204.7	104	https://v10-1.orthodb.org/?query=582341at33208	Ribosomal protein L14P
582473at33208	Duplicated	Aip_014008-T2	227.2	160	https://v10-1.orthodb.org/?query=582473at33208	zinc finger matrin-type protein 2
582473at33208	Duplicated	Aip_014008-T3	227.0	160	https://v10-1.orthodb.org/?query=582473at33208	zinc finger matrin-type protein 2
582473at33208	Duplicated	Aip_014008-T1	204.9	129	https://v10-1.orthodb.org/?query=582473at33208	zinc finger matrin-type protein 2
582823at33208	Fragmented	Aip_010698-T1	142.9	135	https://v10-1.orthodb.org/?query=582823at33208	Ribosomal protein L19
582951at33208	Complete	Aip_006406-T1	161.1	104	https://v10-1.orthodb.org/?query=582951at33208	LSM domain, eukaryotic/archaea-type
583626at33208	Complete	Aip_015362-T1	96.4	130	https://v10-1.orthodb.org/?query=583626at33208	protein LSM12 homolog
584023at33208	Complete	Aip_007708-T1	230.4	203	https://v10-1.orthodb.org/?query=584023at33208	Protein KTI12/L-seryl-tRNA(Sec) kinase
584333at33208	Complete	Aip_024403-T1	83.1	113	https://v10-1.orthodb.org/?query=584333at33208	BLOC-1-related complex subunit 5
584373at33208	Complete	Aip_002096-T1	67.8	56	https://v10-1.orthodb.org/?query=584373at33208	Ribosomal protein L30, ferredoxin-like fold domain
585078at33208	Complete	Aip_002101-T1	89.9	75	https://v10-1.orthodb.org/?query=585078at33208	Sas10/Utp3/C1D
585232at33208	Complete	Aip_016346-T1	144.8	108	https://v10-1.orthodb.org/?query=585232at33208	Uncharacterised protein family UPF0454
585305at33208	Complete	Aip_004978-T1	170.6	86	https://v10-1.orthodb.org/?query=585305at33208	PHF5-like
585313at33208	Complete	Aip_014271-T1	282.3	187	https://v10-1.orthodb.org/?query=585313at33208	Trafficking protein particle complex subunit
585656at33208	Complete	Aip_020931-T1	222.3	145	https://v10-1.orthodb.org/?query=585656at33208	Translocon-associated protein subunit gamma
585726at33208	Complete	Aip_002208-T1	197.7	156	https://v10-1.orthodb.org/?query=585726at33208	Methyltransferase domain
585809at33208	Complete	Aip_016379-T1	185.2	185	https://v10-1.orthodb.org/?query=585809at33208	Ribosomal biogenesis regulatory protein
586156at33208	Complete	Aip_023176-T1	133.0	116	https://v10-1.orthodb.org/?query=586156at33208	Prefoldin alpha-like
586310at33208	Complete	Aip_010493-T1	171.7	144	https://v10-1.orthodb.org/?query=586310at33208	26S Proteasome non-ATPase regulatory subunit 9
586690at33208	Complete	Aip_015660-T1	162.1	121	https://v10-1.orthodb.org/?query=586690at33208	endothelial differentiation-related factor 1
586719at33208	Complete	Aip_028434-T1	205.1	128	https://v10-1.orthodb.org/?query=586719at33208	Ribosomal L24 domain containing 1
587399at33208	Complete	Aip_006823-T1	132.3	136	https://v10-1.orthodb.org/?query=587399at33208	NUS1 dehydrodolichyl diphosphate synthase subunit
587407at33208	Complete	Aip_014344-T1	168.9	167	https://v10-1.orthodb.org/?query=587407at33208	Proteasome assembly chaperone 2
587513at33208	Complete	Aip_000354-T1	288.4	271	https://v10-1.orthodb.org/?query=587513at33208	Endoplasmic reticulum lectin 1
587688at33208	Complete	Aip_004644-T1	100.9	86	https://v10-1.orthodb.org/?query=587688at33208	Zinc finger, CCCH-type
587958at33208	Complete	Aip_012046-T1	183.4	85	https://v10-1.orthodb.org/?query=587958at33208	splicing factor 3B subunit 6
589773at33208	Complete	Aip_004315-T1	73.5	55	https://v10-1.orthodb.org/?query=589773at33208	RNA recognition motif domain
589901at33208	Fragmented	Aip_032035-T1	90.6	81	https://v10-1.orthodb.org/?query=589901at33208	Cytochrome B561-related
590221at33208	Complete	Aip_018498-T1	106.6	96	https://v10-1.orthodb.org/?query=590221at33208	RNA polymerase subunit RPB4/RPC9
590347at33208	Complete	Aip_015474-T1	134.6	141	https://v10-1.orthodb.org/?query=590347at33208	Transmembrane protein 267
590416at33208	Complete	Aip_007672-T1	254.7	176	https://v10-1.orthodb.org/?query=590416at33208	Snf7 family
590470at33208	Complete	Aip_000664-T1	194.2	207	https://v10-1.orthodb.org/?query=590470at33208	Ribosomal RNA-processing protein 7, C-terminal domain
591316at33208	Complete	Aip_015961-T1	150.9	106	https://v10-1.orthodb.org/?query=591316at33208	TM2 domain
591391at33208	Complete	Aip_017978-T1	174.4	129	https://v10-1.orthodb.org/?query=591391at33208	N-acetyltransferase 9
591498at33208	Complete	Aip_004314-T1	175.0	164	https://v10-1.orthodb.org/?query=591498at33208	TMEM33/Pom33 family
592087at33208	Missing
592094at33208	Complete	Aip_028303-T1	280.1	170	https://v10-1.orthodb.org/?query=592094at33208	Mediator complex, subunit Med6
592759at33208	Complete	Aip_001621-T1	236.8	173	https://v10-1.orthodb.org/?query=592759at33208	Pre-mRNA-splicing factor  Cwf15/Cwc15
592872at33208	Complete	Aip_000103-T1	182.3	140	https://v10-1.orthodb.org/?query=592872at33208	ESCRT-II complex, Vps25 subunit
